VERSION	1200
Time[MSec.]	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio
113616.0	0.150400	0.235300	0.222100	0.172300	0.178900	0.219800	0.151500	0.251000
118780.3	0.138500	0.227700	0.217000	0.164300	0.179700	0.224500	0.155300	0.246300
123944.7	0.137900	0.223500	0.221700	0.170400	0.177600	0.223400	0.150700	0.237200
129109.1	0.132700	0.221300	0.219600	0.158400	0.178100	0.236900	0.153200	0.230600
134273.4	0.131900	0.216700	0.218300	0.153300	0.175500	0.238900	0.153800	0.219700
139437.8	0.132100	0.216700	0.220100	0.151200	0.175500	0.241400	0.151900	0.212500
144602.2	0.131600	0.214600	0.219000	0.147600	0.177100	0.242500	0.156000	0.208400
149766.5	0.134100	0.218900	0.225500	0.150700	0.179800	0.250000	0.155500	0.211800
154930.9	0.153300	0.226700	0.242300	0.159400	0.185600	0.267300	0.156000	0.231600
160095.3	0.160500	0.242100	0.275100	0.176200	0.195400	0.296100	0.159800	0.274000
165259.6	0.163200	0.285900	0.303800	0.193000	0.206600	0.330300	0.164500	0.312600
170424.0	0.169800	0.284600	0.310200	0.211300	0.215800	0.342500	0.170000	0.311200
175588.3	0.177800	0.281800	0.307600	0.223500	0.220800	0.338300	0.171300	0.297200
180752.7	0.190000	0.282200	0.301000	0.224300	0.226600	0.332700	0.174400	0.285900
185917.1	0.197900	0.283300	0.290100	0.209500	0.233800	0.341800	0.180700	0.284400
191081.5	0.212500	0.280800	0.282600	0.204900	0.237600	0.337200	0.180400	0.275900
196245.8	0.212200	0.282900	0.275400	0.195400	0.244400	0.346100	0.190800	0.275400
201410.2	0.209800	0.277800	0.269300	0.192600	0.246300	0.342200	0.194600	0.267600
206574.5	0.206700	0.274400	0.263700	0.191600	0.246500	0.339500	0.197300	0.261800
211738.9	0.199300	0.273800	0.259400	0.183100	0.248900	0.343600	0.203100	0.260300
216903.2	0.193800	0.271800	0.255300	0.178400	0.249600	0.341000	0.202800	0.255200
222067.6	0.190900	0.268000	0.250400	0.176500	0.247900	0.338900	0.210800	0.251300
227232.0	0.190800	0.264500	0.246100	0.176300	0.245600	0.334500	0.211100	0.245700
232396.3	0.185700	0.264100	0.241000	0.169400	0.246400	0.334100	0.215300	0.243100
237560.7	0.182600	0.262100	0.238200	0.166900	0.245600	0.330700	0.218700	0.239700
242725.1	0.178800	0.259200	0.233600	0.162400	0.243300	0.324700	0.220200	0.236300
247889.4	0.178400	0.255500	0.229900	0.163600	0.242900	0.320100	0.223500	0.231700
253053.8	0.174000	0.253000	0.225200	0.157700	0.241300	0.313600	0.222700	0.227000
258218.2	0.169600	0.250600	0.223000	0.154500	0.239500	0.313600	0.224300	0.228100
263382.5	0.174000	0.246000	0.222100	0.163300	0.236600	0.303900	0.223300	0.220100
268546.9	0.163500	0.249500	0.218600	0.148900	0.238600	0.311900	0.225600	0.224500
273711.2	0.164700	0.243500	0.216100	0.151700	0.233200	0.300600	0.223600	0.217900
278875.6	0.163000	0.241000	0.213500	0.152700	0.233100	0.296800	0.226300	0.215100
284040.0	0.160600	0.239200	0.211100	0.150700	0.231800	0.295000	0.226800	0.214400
289204.3	0.158900	0.238700	0.210800	0.149900	0.230200	0.295100	0.225900	0.213900
294368.7	0.155600	0.237100	0.208900	0.147200	0.229100	0.293300	0.225400	0.212200
299533.1	0.152700	0.235000	0.205300	0.146600	0.226700	0.287000	0.222700	0.208200
304697.4	0.148900	0.234700	0.203000	0.140800	0.225400	0.287400	0.222000	0.209700
309861.8	0.148500	0.233500	0.202300	0.142400	0.224000	0.283500	0.223300	0.208200
315026.1	0.148800	0.230900	0.201000	0.144000	0.222200	0.276900	0.217900	0.203200
320190.5	0.144700	0.230300	0.199300	0.141200	0.220500	0.276700	0.217300	0.202900
325354.9	0.142700	0.229900	0.197500	0.139000	0.218600	0.274700	0.217900	0.201600
330519.2	0.140800	0.228400	0.196100	0.137900	0.216500	0.271500	0.216400	0.200000
335683.6	0.139800	0.229400	0.195800	0.137700	0.216500	0.273400	0.216700	0.201000
340848.0	0.140400	0.224200	0.194300	0.139500	0.212200	0.263100	0.213600	0.194700
346012.3	0.136200	0.223700	0.191700	0.135800	0.211600	0.263500	0.215600	0.195600
351176.7	0.137500	0.222500	0.192700	0.138100	0.208700	0.260500	0.210400	0.194100
356341.0	0.137300	0.221400	0.191400	0.140300	0.209200	0.257000	0.213100	0.192300
361505.4	0.135200	0.222600	0.191300	0.136300	0.207300	0.258000	0.213700	0.193300
366669.8	0.134000	0.221000	0.190200	0.135300	0.206900	0.258300	0.209100	0.193400
371834.1	0.134500	0.219400	0.190600	0.136700	0.203700	0.250400	0.208600	0.188800
376998.5	0.131000	0.219500	0.189400	0.132500	0.204400	0.254600	0.207500	0.192900
382162.9	0.130900	0.217000	0.187300	0.134100	0.201100	0.248900	0.207800	0.189500
387327.2	0.130200	0.217400	0.186800	0.132800	0.199500	0.245400	0.204600	0.187300
392491.6	0.130700	0.216200	0.187600	0.134300	0.198500	0.244400	0.204100	0.186100
397656.0	0.128200	0.213100	0.186400	0.130500	0.197700	0.244800	0.203100	0.186000
402820.3	0.120100	0.202500	0.184400	0.127400	0.182600	0.238300	0.202600	0.185400
407984.7	0.123500	0.201400	0.185700	0.131200	0.179700	0.233600	0.199600	0.183000
413149.0	0.123600	0.199600	0.184500	0.132200	0.177800	0.230100	0.199800	0.181500
418313.4	0.120600	0.200800	0.184400	0.130600	0.177400	0.232300	0.199500	0.182400
423477.8	0.119500	0.200200	0.183800	0.129800	0.176400	0.231200	0.203400	0.182500
428642.1	0.119100	0.199100	0.183200	0.129400	0.176200	0.231400	0.196900	0.183100
433806.5	0.119100	0.197700	0.182300	0.128700	0.173900	0.226800	0.198400	0.180100
438970.9	0.118200	0.198900	0.182700	0.128600	0.174400	0.228800	0.200400	0.181500
444135.2	0.120500	0.197700	0.182800	0.131000	0.173300	0.224300	0.194400	0.179100
449299.6	0.117900	0.199600	0.182700	0.128400	0.174200	0.228800	0.192700	0.181600
454463.9	0.117600	0.195400	0.180100	0.127700	0.171900	0.224900	0.192700	0.178900
459628.3	0.117800	0.196100	0.180300	0.128600	0.171600	0.224300	0.192600	0.179000
464792.7	0.115100	0.194500	0.178700	0.125900	0.169000	0.221100	0.191800	0.177200
469957.0	0.112100	0.187200	0.172700	0.122000	0.162000	0.211200	0.183800	0.171000
475121.4	0.115200	0.195500	0.179600	0.126400	0.169700	0.220700	0.190800	0.176400
480285.8	0.119300	0.196300	0.181100	0.130700	0.170100	0.224200	0.193400	0.178400
485450.1	0.117600	0.198600	0.181000	0.127200	0.171500	0.225100	0.192500	0.179600
490614.5	0.120100	0.198700	0.181900	0.130100	0.171100	0.222900	0.199600	0.179900
495778.8	0.119400	0.196100	0.181100	0.129900	0.168500	0.219200	0.192600	0.176800
500943.2	0.117300	0.198000	0.179200	0.126200	0.170300	0.220700	0.187100	0.175600
506107.6	0.117200	0.199200	0.180400	0.126100	0.169600	0.221400	0.185100	0.176100
511271.9	0.118000	0.197900	0.180300	0.127400	0.168800	0.216800	0.184900	0.175300
516436.3	0.117200	0.197900	0.178900	0.126300	0.166300	0.214900	0.182000	0.173700
521600.7	0.117900	0.197200	0.179400	0.125800	0.166600	0.214400	0.180400	0.174000
526765.0	0.117500	0.196500	0.178300	0.125800	0.164300	0.212500	0.179300	0.172600
531929.4	0.117000	0.198100	0.179100	0.125400	0.165600	0.215000	0.180700	0.173500
537093.7	0.118100	0.197300	0.177500	0.126600	0.165000	0.212600	0.178700	0.171800
542258.1	0.117900	0.198300	0.178400	0.125500	0.165100	0.214200	0.180200	0.173300
547422.5	0.118700	0.196400	0.178700	0.126000	0.164000	0.209500	0.177100	0.170000
552586.8	0.118000	0.196200	0.179000	0.126200	0.162900	0.210700	0.178800	0.171400
557751.2	0.119300	0.194700	0.177800	0.128100	0.161200	0.206400	0.175300	0.168800
562915.6	0.117400	0.195700	0.177800	0.124700	0.160700	0.207200	0.172300	0.169200
568079.9	0.117200	0.194300	0.176900	0.124800	0.159900	0.205000	0.171900	0.168700
573244.3	0.114100	0.194800	0.176400	0.125500	0.159600	0.205200	0.172800	0.168400
578408.6	0.117900	0.192700	0.177600	0.127000	0.158500	0.202700	0.172200	0.168200
583573.0	0.114400	0.193800	0.175000	0.123700	0.159200	0.205200	0.171000	0.169300
588737.4	0.116500	0.193200	0.176800	0.125700	0.157500	0.201400	0.169000	0.167300
593901.7	0.115600	0.193000	0.175600	0.123900	0.157100	0.202300	0.166500	0.167700
599066.1	0.115800	0.191100	0.175000	0.124700	0.156000	0.198800	0.166100	0.165800
604230.5	0.114800	0.191300	0.174900	0.124000	0.155300	0.199200	0.165100	0.167300
609394.8	0.113000	0.191700	0.174200	0.121800	0.155000	0.199000	0.167300	0.166300
614559.2	0.111400	0.190200	0.171700	0.120000	0.154300	0.199000	0.164100	0.166900
619723.5	0.112300	0.190000	0.173400	0.122100	0.153600	0.197100	0.162600	0.165500
624887.9	0.105900	0.181300	0.165400	0.113600	0.144500	0.185500	0.152500	0.156500
630052.3	0.107000	0.181800	0.166400	0.117400	0.145500	0.187700	0.153000	0.157900
635216.6	0.107100	0.182600	0.167000	0.115600	0.145500	0.188700	0.156000	0.159000
640381.0	0.108100	0.181800	0.166900	0.117800	0.145200	0.186100	0.153500	0.157200
645545.4	0.107500	0.182500	0.166800	0.116000	0.145500	0.186100	0.154100	0.156700
650709.7	0.105700	0.184500	0.167100	0.113500	0.146800	0.189300	0.155500	0.160500
655874.1	0.106500	0.183900	0.167200	0.114800	0.147000	0.188300	0.153800	0.159000
661038.4	0.108500	0.181600	0.166700	0.117200	0.144500	0.182900	0.152900	0.156000
666202.8	0.106800	0.182100	0.166000	0.115100	0.145100	0.183900	0.151800	0.156900
671367.2	0.107800	0.181700	0.166400	0.116500	0.144200	0.183000	0.151200	0.156300
676531.5	0.106100	0.182500	0.165300	0.113700	0.145200	0.182600	0.150300	0.155900
681695.9	0.106400	0.182100	0.165400	0.114400	0.144500	0.183200	0.150100	0.156200
686860.3	0.106800	0.181200	0.165000	0.115800	0.145000	0.182800	0.149100	0.155800
692024.6	0.105700	0.183200	0.166000	0.113700	0.145200	0.183100	0.151800	0.157600
697189.0	0.105400	0.182800	0.164300	0.111300	0.144700	0.182200	0.147400	0.156300
702353.3	0.109400	0.179600	0.166700	0.119900	0.143300	0.177600	0.148700	0.153600
707517.7	0.105800	0.181900	0.165000	0.114500	0.144300	0.181500	0.149800	0.156200
712682.1	0.106600	0.182400	0.166400	0.115200	0.144100	0.180300	0.146200	0.154900
717846.4	0.106500	0.181200	0.165500	0.115400	0.143300	0.179700	0.147400	0.154900
723010.8	0.104300	0.181700	0.164300	0.112100	0.144300	0.180000	0.148600	0.154500
728175.2	0.105600	0.181000	0.165400	0.113800	0.144000	0.178400	0.145900	0.153900
733339.5	0.105200	0.183100	0.165300	0.112900	0.144200	0.180900	0.149000	0.156800
738503.9	0.105800	0.181400	0.165600	0.114100	0.143600	0.178800	0.148600	0.154900
743668.2	0.106200	0.179700	0.164100	0.114900	0.143000	0.175500	0.146400	0.152700
748832.6	0.106400	0.179600	0.164300	0.115300	0.142600	0.175200	0.145500	0.153400
753997.0	0.105900	0.181000	0.163800	0.113400	0.143100	0.176600	0.146400	0.153500
759161.3	0.105200	0.181200	0.164500	0.113200	0.143200	0.177400	0.147800	0.154500
764325.7	0.106200	0.180700	0.164400	0.114200	0.142100	0.175600	0.146000	0.152400
769490.1	0.105500	0.180600	0.164100	0.113700	0.143000	0.177700	0.146500	0.154500
774654.4	0.104600	0.181000	0.163700	0.112200	0.143100	0.178100	0.145800	0.154600
779818.8	0.104500	0.180300	0.163400	0.112400	0.141500	0.175200	0.142600	0.152600
784983.1	0.104000	0.180500	0.163200	0.111700	0.142000	0.174800	0.145800	0.152600
790147.5	0.105500	0.180700	0.163600	0.112900	0.142700	0.176000	0.143400	0.153800
795311.9	0.103300	0.179400	0.162500	0.111400	0.140900	0.175000	0.142900	0.152200
800476.2	0.106300	0.178800	0.163100	0.113300	0.140500	0.172000	0.139800	0.150200
805640.6	0.105000	0.179400	0.162400	0.112300	0.140900	0.173000	0.142500	0.152400
810805.0	0.104100	0.178700	0.161700	0.112000	0.140500	0.172400	0.142400	0.151700
815969.3	0.104800	0.178100	0.161500	0.112500	0.140100	0.172100	0.141500	0.150800
821133.7	0.104400	0.178600	0.161800	0.112100	0.140000	0.172900	0.141000	0.152200
826298.1	0.103600	0.179300	0.161800	0.111100	0.140100	0.175000	0.141800	0.152500
831462.4	0.104000	0.177900	0.160800	0.112200	0.140300	0.172800	0.142600	0.151900
836626.8	0.103100	0.178000	0.160500	0.109300	0.139300	0.171800	0.140200	0.151200
841791.1	0.104500	0.176400	0.160700	0.113800	0.137900	0.169700	0.140900	0.149200
846955.5	0.104100	0.176700	0.160300	0.112100	0.138400	0.169900	0.139200	0.150100
852119.9	0.103000	0.176800	0.159800	0.109400	0.138600	0.169400	0.138700	0.149600
857284.2	0.103100	0.176400	0.160200	0.110100	0.137800	0.169400	0.140100	0.149700
862448.6	0.101800	0.176700	0.159600	0.108200	0.137700	0.170000	0.139600	0.149800
867613.0	0.102800	0.176800	0.159500	0.110300	0.137000	0.169700	0.140900	0.150500
872777.3	0.104200	0.176000	0.160700	0.112800	0.137300	0.167500	0.135800	0.147600
877941.7	0.101300	0.177400	0.159100	0.108200	0.138300	0.171900	0.140800	0.151300
883106.0	0.102200	0.176200	0.159100	0.108500	0.137100	0.168800	0.139500	0.149600
888270.4	0.103100	0.174200	0.159500	0.113200	0.135700	0.167300	0.139600	0.148000
893434.8	0.102300	0.175500	0.159000	0.109700	0.136800	0.168000	0.138200	0.147900
898599.1	0.103200	0.175900	0.160300	0.110100	0.136400	0.169200	0.138100	0.149500
903763.5	0.102100	0.175500	0.159700	0.110900	0.135900	0.167700	0.139600	0.148000
908927.9	0.101000	0.176400	0.159600	0.109200	0.135900	0.168800	0.141400	0.149200
914092.2	0.102000	0.176300	0.160400	0.110400	0.135700	0.166300	0.137300	0.147500
919256.6	0.100800	0.175400	0.158400	0.109700	0.135600	0.167400	0.138800	0.147700
924420.9	0.101400	0.175700	0.159200	0.108600	0.135800	0.168400	0.137100	0.148100
929585.3	0.101200	0.174900	0.159000	0.109200	0.135200	0.165200	0.137000	0.145500
934749.7	0.102600	0.174400	0.159800	0.111800	0.134700	0.164500	0.135500	0.145500
939914.0	0.101700	0.174600	0.159200	0.110400	0.134400	0.164000	0.135900	0.145300
945078.4	0.101000	0.175100	0.159300	0.109700	0.135000	0.165400	0.134900	0.145800
950242.8	0.102400	0.173400	0.159300	0.111300	0.133000	0.163400	0.135000	0.144900
955407.1	0.101100	0.174600	0.159000	0.109700	0.133900	0.163900	0.134300	0.145400
960571.5	0.102300	0.173200	0.159100	0.111800	0.134300	0.162700	0.135500	0.144900
965735.8	0.103000	0.173300	0.159900	0.112000	0.133600	0.161400	0.134400	0.144300
970900.2	0.100100	0.174300	0.158000	0.108600	0.134000	0.163300	0.134900	0.145500
976064.6	0.100500	0.173000	0.157300	0.109300	0.133000	0.162000	0.133500	0.144000
981228.9	0.101800	0.173500	0.157900	0.110600	0.133400	0.162500	0.133600	0.145700
986393.3	0.099900	0.174800	0.158600	0.108600	0.133900	0.165000	0.134200	0.146700
991557.7	0.100000	0.174200	0.157700	0.107600	0.134300	0.164000	0.133000	0.145500
996722.0	0.101300	0.172500	0.157800	0.109800	0.133300	0.161000	0.131700	0.144000
1001886.4	0.101300	0.172100	0.157200	0.109900	0.132800	0.161300	0.131500	0.143600
1007050.7	0.100100	0.171400	0.156500	0.108100	0.133000	0.160900	0.131600	0.143800
1012215.1	0.099600	0.171900	0.156700	0.107500	0.132900	0.161600	0.133000	0.144400
1017379.5	0.101600	0.171300	0.157300	0.109900	0.132600	0.161300	0.131500	0.144300
1022543.8	0.100700	0.172300	0.156600	0.107800	0.133400	0.161900	0.134000	0.144600
1027708.2	0.101500	0.170200	0.157100	0.110700	0.131600	0.158800	0.132000	0.142800
1032872.6	0.099300	0.172100	0.156000	0.107000	0.132800	0.163100	0.132300	0.145200
1038036.9	0.099900	0.170900	0.156200	0.107900	0.131800	0.161600	0.131900	0.144200
1043201.3	0.100400	0.170800	0.156600	0.107700	0.131500	0.161300	0.130800	0.143600
1048365.6	0.099100	0.169900	0.155000	0.106000	0.130800	0.159900	0.129600	0.143200
1053530.0	0.098900	0.169700	0.154500	0.105800	0.131600	0.160000	0.130900	0.142900
1058694.4	0.099400	0.169800	0.155300	0.106300	0.130800	0.159600	0.128800	0.142500
1063858.7	0.098600	0.169300	0.154100	0.106800	0.130600	0.159600	0.129000	0.143100
1069023.1	0.099400	0.168800	0.154600	0.106900	0.130300	0.159100	0.130800	0.141800
1074187.5	0.099900	0.168500	0.154100	0.106800	0.129700	0.159400	0.128100	0.142100
1079351.8	0.098900	0.169800	0.154500	0.105000	0.131400	0.160600	0.129100	0.143700
1084516.2	0.100400	0.167600	0.154100	0.107900	0.129500	0.158100	0.128400	0.140900
1089680.5	0.098000	0.169200	0.153300	0.103800	0.129700	0.160100	0.127400	0.142000
1094844.9	0.097800	0.169400	0.154000	0.104300	0.130400	0.160000	0.127700	0.142100
1100009.3	0.097900	0.167500	0.153000	0.104200	0.129000	0.157800	0.129400	0.140800
1105173.6	0.099100	0.167100	0.153000	0.105300	0.128200	0.157300	0.127600	0.140200
1110338.0	0.096700	0.168400	0.152500	0.104200	0.128900	0.158600	0.129600	0.141600
1115502.4	0.098700	0.165900	0.151800	0.106300	0.127100	0.155100	0.128700	0.139500
1120666.7	0.097800	0.166700	0.152300	0.104000	0.127700	0.156600	0.126800	0.139600
1125831.1	0.097700	0.167300	0.152800	0.105400	0.127600	0.156600	0.127800	0.139400
1130995.4	0.096700	0.166500	0.151900	0.104400	0.127000	0.155300	0.126200	0.138700
1136159.8	0.096400	0.167400	0.151300	0.102500	0.127600	0.156400	0.127100	0.139600
1141324.2	0.096600	0.166400	0.152100	0.104100	0.126800	0.155800	0.127000	0.138800
1146488.5	0.097200	0.167200	0.152300	0.104000	0.127500	0.156400	0.126300	0.139300
1151652.9	0.097600	0.166100	0.151800	0.104500	0.126400	0.153900	0.123800	0.137700
1156817.3	0.096000	0.167100	0.151400	0.102100	0.127400	0.155400	0.125300	0.139500
1161981.6	0.096900	0.166400	0.151800	0.102500	0.126700	0.155500	0.123800	0.138500
1167146.0	0.096100	0.164800	0.150900	0.102900	0.125500	0.153000	0.123500	0.136600
1172310.3	0.111100	0.185900	0.169600	0.121100	0.144700	0.171600	0.142100	0.154800
1177474.7	0.110300	0.189400	0.171000	0.118400	0.145500	0.174500	0.142500	0.156500
1182639.1	0.109500	0.191900	0.171100	0.116300	0.146900	0.178200	0.141800	0.158900
1187803.4	0.110400	0.190300	0.171200	0.117200	0.147000	0.177000	0.145700	0.157300
1192967.8	0.110300	0.189400	0.170900	0.119200	0.146100	0.174800	0.144800	0.155900
1198132.2	0.109600	0.188900	0.170600	0.119000	0.146000	0.175800	0.145300	0.156300
1203296.5	0.110300	0.189300	0.171000	0.119200	0.145800	0.175700	0.144600	0.157800
1208460.9	0.109400	0.189600	0.170400	0.117900	0.146100	0.175000	0.144700	0.157200
1213625.2	0.109800	0.189300	0.170600	0.118400	0.146200	0.175200	0.144600	0.156900
1218789.6	0.110600	0.190800	0.171100	0.119100	0.146600	0.175600	0.142200	0.157300
1223954.0	0.110100	0.189800	0.171000	0.118700	0.145900	0.174800	0.142300	0.157000
1229118.3	0.110500	0.191900	0.171900	0.118600	0.147000	0.175600	0.143300	0.157400
1234282.7	0.145800	0.224600	0.193200	0.132700	0.174500	0.186400	0.157200	0.176500
1239447.1	0.202000	0.264500	0.227300	0.159400	0.217300	0.206000	0.177800	0.206600
1244611.4	0.244100	0.292000	0.265400	0.185800	0.261000	0.239100	0.204800	0.245700
1249775.8	0.260100	0.306600	0.298700	0.209100	0.290200	0.277200	0.234400	0.285000
1254940.1	0.276500	0.317900	0.326100	0.236500	0.306100	0.320300	0.270000	0.319000
1260104.5	0.277600	0.330500	0.341300	0.242700	0.318700	0.373800	0.295100	0.350500
1265268.9	0.278700	0.335200	0.350400	0.251400	0.326500	0.404800	0.321000	0.367700
1270433.2	0.284000	0.340200	0.357600	0.259500	0.333900	0.425100	0.335200	0.380500
1275597.6	0.285900	0.342500	0.362700	0.263700	0.338000	0.441600	0.356600	0.392600
1280762.0	0.279900	0.348000	0.367300	0.262400	0.344700	0.462700	0.376100	0.407500
1285926.3	0.280900	0.346000	0.370200	0.265100	0.345500	0.459200	0.379300	0.411200
1291090.7	0.279000	0.347300	0.371100	0.267000	0.350600	0.465700	0.390300	0.410400
1296255.1	0.283800	0.345000	0.370600	0.268200	0.350300	0.463500	0.398100	0.408800
1301419.4	0.283400	0.345100	0.372500	0.269100	0.353900	0.469200	0.403200	0.412500
1306583.8	0.280000	0.347300	0.373600	0.270900	0.357300	0.479600	0.405600	0.417900
1311748.1	0.280700	0.344400	0.373100	0.271700	0.359200	0.480500	0.412300	0.414000
1316912.5	0.273700	0.347900	0.373500	0.267800	0.362100	0.494700	0.420900	0.420400
1322076.9	0.277000	0.349400	0.379300	0.271400	0.368300	0.499900	0.429100	0.425400
1327241.2	0.271900	0.347800	0.375700	0.271300	0.369300	0.498700	0.419800	0.419200
1332405.6	0.274500	0.345200	0.377700	0.272000	0.369200	0.508300	0.422500	0.418900
1337569.9	0.271600	0.344700	0.376600	0.271100	0.364900	0.502100	0.407100	0.408500
1342734.3	0.260800	0.334300	0.365500	0.263800	0.353700	0.481300	0.400100	0.390500
1347898.7	0.246800	0.321400	0.352800	0.255700	0.338300	0.456100	0.380900	0.372200
1353063.0	0.231700	0.306200	0.336800	0.244400	0.322500	0.432100	0.367800	0.350600
1358227.4	0.235100	0.398000	0.547600	0.329100	0.336200	0.405500	0.406300	0.331900
1363391.8	0.181900	0.265400	0.290500	0.208900	0.273700	0.374100	0.316100	0.296800
1368556.1	0.166000	0.250700	0.276000	0.199100	0.254700	0.348900	0.292000	0.272800
1373720.5	0.153200	0.242200	0.262600	0.187000	0.241600	0.338000	0.278100	0.258800
1378884.8	0.143600	0.233900	0.252100	0.178000	0.230800	0.322900	0.264100	0.245500
1384049.2	0.136100	0.225800	0.241300	0.171000	0.221400	0.305400	0.247300	0.232000
1389213.6	0.131900	0.220900	0.233600	0.165300	0.213400	0.296000	0.238100	0.223600
1394377.9	0.128100	0.216600	0.228900	0.163100	0.207500	0.285200	0.230300	0.214900
1399542.3	0.126800	0.213800	0.224400	0.160100	0.202000	0.277800	0.221300	0.208300
1404706.7	0.123300	0.211000	0.219500	0.155000	0.197200	0.272700	0.213500	0.203400
1409871.0	0.121300	0.208400	0.214600	0.151600	0.192500	0.265900	0.210100	0.197600
1415035.4	0.119200	0.206900	0.210800	0.147900	0.188200	0.261900	0.204700	0.195500
1420199.7	0.118300	0.205500	0.208000	0.146300	0.185300	0.257300	0.198500	0.192500
1425364.1	0.119300	0.203400	0.205600	0.148200	0.181400	0.250000	0.196500	0.187800
1430528.5	0.115300	0.204100	0.202400	0.141300	0.180100	0.249900	0.192100	0.187600
1435692.8	0.115700	0.202800	0.200100	0.139300	0.177400	0.246000	0.187400	0.185300
1440857.2	0.117000	0.200400	0.198800	0.143500	0.175200	0.239700	0.183200	0.180400
1446021.6	0.115500	0.199900	0.196200	0.139200	0.172900	0.239500	0.180900	0.181000
1451185.9	0.114600	0.199500	0.193300	0.135600	0.171800	0.237300	0.179500	0.180400
1456350.3	0.113600	0.198800	0.190500	0.132900	0.169500	0.232400	0.177400	0.177600
1461514.6	0.113700	0.197400	0.189400	0.133100	0.168300	0.228200	0.173300	0.176700
1466679.0	0.113800	0.194900	0.186800	0.132700	0.164500	0.223100	0.169700	0.173400
1471843.4	0.112400	0.196100	0.184900	0.128700	0.163700	0.225400	0.168600	0.174700
1477007.7	0.112100	0.194100	0.184200	0.129100	0.163200	0.221800	0.166600	0.173700
1482172.1	0.112200	0.194500	0.183700	0.128700	0.161700	0.220000	0.162700	0.172300
1487336.5	0.112800	0.193400	0.182700	0.128800	0.160900	0.217100	0.159400	0.171000
1492500.8	0.113800	0.194000	0.182900	0.130500	0.160100	0.215100	0.160100	0.172300
1497665.2	0.112200	0.194800	0.182000	0.126700	0.160600	0.215200	0.159900	0.173800
1502829.5	0.111700	0.192700	0.179900	0.127000	0.159000	0.212000	0.158600	0.172100
