VERSION	1200
Time[MSec.]	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio
341399.0	0.227400	0.213100	0.171700	0.162900	0.174600	0.161600	0.175200	0.179800	0.213100	0.212600	0.259000
346494.5	0.227600	0.213300	0.170800	0.163000	0.175300	0.160300	0.174800	0.177000	0.213200	0.210700	0.258000
351590.0	0.227700	0.213300	0.171900	0.162100	0.175100	0.160000	0.174200	0.176800	0.214100	0.212300	0.259100
356685.5	0.232500	0.216100	0.166900	0.158300	0.175000	0.157800	0.173600	0.170700	0.212600	0.214500	0.260700
361781.0	0.226800	0.210900	0.169600	0.161500	0.174400	0.159500	0.175100	0.175700	0.214500	0.212500	0.257800
366876.5	0.228700	0.211400	0.169100	0.160300	0.174700	0.158100	0.173400	0.170700	0.214400	0.214400	0.259500
371972.0	0.235900	0.215500	0.162700	0.152700	0.174100	0.154500	0.170700	0.160200	0.210800	0.216100	0.262900
377067.5	0.230900	0.210100	0.168300	0.158900	0.175700	0.157400	0.173700	0.164100	0.213200	0.212500	0.259900
382163.0	0.233900	0.207900	0.167900	0.158000	0.175100	0.157500	0.173300	0.164400	0.214700	0.211500	0.259800
387258.5	0.235700	0.210200	0.164800	0.155900	0.175100	0.155700	0.173500	0.158700	0.214200	0.211200	0.259900
392354.0	0.232700	0.208200	0.164200	0.154600	0.172600	0.155500	0.172300	0.159900	0.214100	0.209600	0.259800
397449.5	0.235900	0.210700	0.159700	0.150600	0.171900	0.153000	0.171500	0.153000	0.212200	0.211100	0.260300
402545.0	0.231700	0.207300	0.167500	0.155800	0.173900	0.156100	0.174400	0.164100	0.216400	0.211200	0.259900
407640.5	0.229000	0.205800	0.165600	0.155800	0.173800	0.155300	0.174500	0.162200	0.214800	0.212200	0.259700
412736.0	0.234600	0.209000	0.158200	0.149600	0.171800	0.153300	0.171700	0.151900	0.211600	0.212400	0.262600
417831.5	0.241000	0.204700	0.164400	0.155400	0.172800	0.155900	0.175600	0.156800	0.221700	0.218700	0.261100
422927.0	0.247000	0.202700	0.163000	0.154200	0.171600	0.154700	0.174700	0.156600	0.229900	0.229600	0.262700
428022.5	0.250800	0.204100	0.157400	0.147900	0.168700	0.149800	0.171100	0.140500	0.223900	0.240500	0.266900
433118.1	0.240500	0.196700	0.165400	0.157500	0.169400	0.154100	0.174500	0.153600	0.228800	0.245400	0.263800
438213.6	0.244100	0.197900	0.159900	0.151700	0.168500	0.152600	0.173300	0.145000	0.226400	0.252500	0.266400
443309.1	0.237500	0.194200	0.164800	0.158500	0.169400	0.155300	0.176000	0.150700	0.230400	0.255100	0.265100
448404.6	0.246800	0.198300	0.154500	0.146900	0.165300	0.150900	0.172300	0.139600	0.224100	0.258500	0.268300
453500.1	0.239100	0.195200	0.153900	0.146900	0.165400	0.150100	0.173100	0.133700	0.223200	0.255500	0.266400
458595.6	0.237300	0.192000	0.157900	0.150500	0.167600	0.152900	0.175700	0.140800	0.228300	0.254000	0.265700
463691.1	0.238400	0.194200	0.156000	0.148200	0.167500	0.150900	0.175700	0.137100	0.226200	0.252600	0.265300
468786.6	0.235800	0.193000	0.153300	0.146300	0.167000	0.149900	0.175500	0.131700	0.222500	0.251500	0.266400
473882.1	0.235000	0.192700	0.155400	0.149300	0.167000	0.150800	0.175500	0.135100	0.223300	0.248400	0.264300
478977.6	0.234000	0.192200	0.156700	0.151000	0.167700	0.152700	0.176300	0.135000	0.224000	0.247200	0.264300
484073.1	0.231400	0.189700	0.157500	0.150700	0.166800	0.152900	0.177800	0.134400	0.224900	0.246000	0.263500
489168.6	0.236500	0.191800	0.151900	0.145400	0.164100	0.149900	0.176400	0.126000	0.220800	0.246900	0.265600
494264.1	0.234600	0.190600	0.154600	0.147900	0.162800	0.151000	0.176000	0.129700	0.221200	0.245900	0.265100
499359.6	0.235700	0.189800	0.154800	0.150700	0.162300	0.152800	0.178200	0.133100	0.225200	0.245600	0.264100
504455.1	0.238000	0.190500	0.149700	0.144700	0.158300	0.149500	0.173200	0.126400	0.219600	0.245200	0.265900
509550.6	0.228000	0.184700	0.160300	0.155900	0.162700	0.156400	0.178200	0.137400	0.228100	0.241400	0.261700
514646.1	0.234800	0.189200	0.149500	0.145900	0.159400	0.150100	0.173500	0.125000	0.222100	0.244900	0.266000
519741.6	0.231900	0.187400	0.154700	0.150000	0.159700	0.153000	0.175600	0.132000	0.225100	0.243800	0.265300
524837.1	0.238200	0.192100	0.146300	0.141000	0.157100	0.148200	0.171800	0.120100	0.218000	0.244700	0.268700
529932.7	0.231100	0.188000	0.150900	0.146500	0.158400	0.151800	0.175600	0.122700	0.222200	0.242700	0.267100
535028.2	0.233600	0.189700	0.150000	0.146100	0.155800	0.151200	0.173800	0.126300	0.221800	0.242200	0.267000
540123.7	0.235200	0.190700	0.149600	0.146300	0.156700	0.151400	0.174700	0.123500	0.221200	0.243200	0.269500
545219.2	0.232500	0.187300	0.151400	0.148100	0.155100	0.151300	0.173100	0.125300	0.221500	0.240700	0.267200
550314.7	0.227300	0.188200	0.156200	0.154100	0.157800	0.154700	0.175800	0.131600	0.227100	0.239900	0.265700
555410.2	0.234100	0.191100	0.145700	0.142300	0.153900	0.148000	0.171200	0.118300	0.219100	0.241400	0.268900
560505.7	0.231200	0.188200	0.148900	0.146000	0.154500	0.150100	0.173000	0.124800	0.221500	0.237700	0.266600
565601.2	0.237800	0.191700	0.142500	0.139300	0.154300	0.147400	0.174000	0.117200	0.218100	0.239100	0.269200
570696.7	0.234000	0.189400	0.146500	0.143700	0.157400	0.148700	0.174600	0.118900	0.220400	0.234400	0.267000
575792.2	0.235200	0.189900	0.148200	0.145300	0.159100	0.150300	0.176200	0.127400	0.222600	0.232300	0.265400
580887.7	0.241300	0.196100	0.140000	0.139000	0.159300	0.146600	0.175600	0.115800	0.217500	0.232500	0.269800
585983.2	0.237600	0.196800	0.145300	0.144500	0.162100	0.149000	0.176500	0.123400	0.220000	0.227500	0.266500
591078.7	0.239900	0.199900	0.145400	0.143500	0.166100	0.149200	0.174400	0.123500	0.219500	0.224300	0.266100
596174.2	0.233800	0.197800	0.147700	0.145800	0.170200	0.149500	0.173300	0.130600	0.219800	0.219500	0.264100
601269.7	0.236500	0.201700	0.148300	0.144800	0.174200	0.149400	0.172300	0.128400	0.218700	0.221800	0.264300
606365.2	0.231400	0.203000	0.151000	0.149500	0.179700	0.151900	0.173300	0.134900	0.222000	0.215700	0.263400
611460.7	0.232900	0.207500	0.148200	0.145200	0.180200	0.148900	0.170300	0.130400	0.217200	0.213900	0.264100
616556.2	0.226400	0.205800	0.153700	0.151000	0.186800	0.153500	0.172000	0.141300	0.221100	0.210700	0.261100
621651.8	0.232800	0.209700	0.148100	0.146600	0.188600	0.150500	0.170000	0.136000	0.217200	0.212100	0.263400
626747.3	0.231500	0.209600	0.146000	0.144100	0.190200	0.149400	0.169300	0.135000	0.215900	0.210300	0.262700
631842.8	0.233400	0.212200	0.144500	0.142300	0.190600	0.148500	0.170200	0.132800	0.214600	0.210200	0.262500
636938.3	0.233800	0.214100	0.149000	0.145200	0.191600	0.151100	0.172300	0.137400	0.216800	0.209500	0.261900
642033.8	0.230800	0.211400	0.151600	0.150500	0.193700	0.153700	0.174200	0.144200	0.219400	0.208400	0.260900
647129.3	0.235100	0.215100	0.147900	0.146200	0.192000	0.152400	0.174600	0.137800	0.217400	0.210900	0.263100
652224.8	0.229800	0.211000	0.153000	0.152200	0.192600	0.156800	0.175800	0.145100	0.220500	0.208500	0.260600
657320.3	0.232700	0.213200	0.150700	0.148700	0.190200	0.156300	0.173900	0.142600	0.217300	0.211300	0.262300
662415.8	0.228200	0.211800	0.158200	0.157700	0.193000	0.162300	0.178600	0.149000	0.223400	0.208900	0.259900
667511.3	0.229800	0.212300	0.155700	0.155400	0.190600	0.161200	0.176200	0.146400	0.219500	0.209500	0.261600
672606.8	0.227100	0.211100	0.163000	0.163000	0.193400	0.167500	0.180500	0.157600	0.226000	0.209300	0.261100
677702.3	0.236000	0.214200	0.154800	0.154000	0.189700	0.161000	0.177000	0.144300	0.220600	0.212100	0.264300
682797.8	0.236100	0.214900	0.154400	0.153300	0.190500	0.162000	0.179100	0.146800	0.221700	0.213300	0.264800
687893.3	0.234200	0.214900	0.154000	0.153800	0.190100	0.161600	0.178300	0.145800	0.221100	0.214100	0.265500
692988.8	0.235900	0.215600	0.157900	0.159600	0.192100	0.164100	0.179600	0.150100	0.224200	0.216100	0.264500
698084.3	0.238500	0.219100	0.156200	0.158000	0.191700	0.163400	0.178500	0.147500	0.222600	0.217100	0.267300
703179.9	0.232200	0.215100	0.163800	0.164400	0.195200	0.167300	0.181000	0.157900	0.226700	0.214300	0.264200
708275.3	0.235200	0.215200	0.160300	0.163700	0.195600	0.168300	0.181800	0.157800	0.226700	0.218500	0.267000
713370.9	0.232400	0.211500	0.163500	0.165400	0.195500	0.168600	0.183100	0.159600	0.225500	0.216300	0.265400
718466.4	0.235400	0.213500	0.160400	0.163600	0.194000	0.168000	0.185200	0.156800	0.224300	0.219100	0.268200
723561.9	0.235200	0.212600	0.161300	0.163600	0.193700	0.168500	0.188100	0.157100	0.225100	0.218900	0.267500
728657.4	0.240800	0.217000	0.155500	0.158400	0.190400	0.163700	0.187900	0.148700	0.219800	0.221800	0.270400
733752.9	0.235100	0.213100	0.160700	0.164500	0.193000	0.167600	0.193800	0.156300	0.223900	0.218000	0.268200
738848.4	0.237600	0.215100	0.160800	0.164000	0.192400	0.166100	0.191100	0.158400	0.222000	0.217500	0.267400
743943.9	0.238600	0.217900	0.159300	0.162800	0.191400	0.165600	0.189700	0.156300	0.221100	0.218000	0.268900
749039.4	0.242100	0.223700	0.156900	0.159900	0.192700	0.164700	0.189400	0.150000	0.219600	0.218100	0.270900
754134.9	0.240000	0.221700	0.160000	0.162600	0.190700	0.166600	0.188300	0.157200	0.220900	0.215500	0.268900
759230.4	0.235000	0.220400	0.164200	0.165500	0.191400	0.168500	0.188200	0.156400	0.222800	0.214200	0.268000
764325.9	0.239800	0.224200	0.157500	0.160100	0.188600	0.164200	0.186600	0.153500	0.218600	0.215900	0.269200
769421.4	0.243500	0.227700	0.157300	0.158700	0.187300	0.163100	0.185500	0.149200	0.217300	0.216300	0.270000
774516.9	0.232200	0.221300	0.170600	0.173100	0.190300	0.171100	0.192700	0.168500	0.227100	0.214800	0.265700
779612.4	0.237200	0.228300	0.161700	0.162300	0.186500	0.165300	0.192100	0.154200	0.220400	0.218400	0.268900
784707.9	0.235900	0.228100	0.162800	0.164300	0.186300	0.168500	0.197700	0.157100	0.221800	0.220400	0.268200
789803.4	0.234900	0.225900	0.167600	0.168200	0.186400	0.169400	0.199800	0.158200	0.223700	0.222700	0.267200
794898.9	0.236400	0.223100	0.166100	0.167300	0.186600	0.170300	0.199800	0.159400	0.223300	0.226700	0.268400
799994.4	0.236800	0.225400	0.167400	0.168800	0.186600	0.170000	0.196500	0.158000	0.222700	0.226500	0.268400
805089.9	0.240500	0.224000	0.163800	0.165200	0.185400	0.168800	0.194100	0.153300	0.220900	0.225500	0.268700
810185.4	0.237400	0.222600	0.164300	0.165900	0.186800	0.169800	0.194100	0.155200	0.223400	0.223900	0.268500
815281.0	0.236200	0.220200	0.162900	0.163500	0.184600	0.166300	0.193500	0.149500	0.219300	0.222300	0.267300
820376.5	0.236700	0.219500	0.162200	0.164100	0.183600	0.167700	0.196300	0.150800	0.219200	0.222400	0.266800
825472.0	0.236900	0.219900	0.161000	0.163200	0.183900	0.166600	0.194900	0.147400	0.219700	0.223500	0.267000
830567.5	0.235600	0.215900	0.164600	0.166900	0.185700	0.169500	0.197300	0.152800	0.223100	0.225700	0.266300
835663.0	0.229800	0.211700	0.170700	0.173800	0.186600	0.172700	0.199700	0.162800	0.225300	0.221200	0.262700
840758.5	0.236700	0.217900	0.163900	0.168500	0.187600	0.171300	0.198200	0.153300	0.222800	0.227500	0.267100
845854.0	0.236400	0.216600	0.168200	0.172900	0.188800	0.173200	0.199300	0.153300	0.222500	0.223900	0.265000
850949.5	0.244700	0.222400	0.160900	0.166000	0.187700	0.170000	0.195600	0.144000	0.217600	0.226700	0.270000
856045.0	0.240700	0.217400	0.166000	0.171000	0.190000	0.173400	0.197100	0.147700	0.219600	0.220200	0.267700
861140.5	0.235300	0.214000	0.172300	0.178000	0.190500	0.175500	0.197200	0.158500	0.225500	0.216300	0.265300
866236.0	0.238400	0.211800	0.166200	0.171500	0.189500	0.173800	0.192500	0.152900	0.222600	0.216400	0.266600
871331.5	0.244600	0.213400	0.160600	0.164600	0.187000	0.169800	0.189300	0.149600	0.220000	0.214800	0.268800
876427.0	0.244700	0.211800	0.157700	0.161700	0.185400	0.167000	0.185500	0.146800	0.217700	0.211900	0.268300
881522.5	0.242500	0.211000	0.163900	0.168200	0.187900	0.170800	0.187800	0.153900	0.221900	0.211600	0.267200
886618.0	0.240300	0.208300	0.160900	0.164200	0.184600	0.168700	0.184900	0.147800	0.219100	0.209300	0.266800
891713.5	0.248500	0.214700	0.155000	0.157300	0.182100	0.164600	0.181700	0.142300	0.215200	0.210900	0.271000
896809.0	0.246500	0.213500	0.157300	0.159400	0.183300	0.165500	0.183800	0.147600	0.218100	0.208200	0.268500
901904.5	0.247200	0.213500	0.158900	0.159900	0.183400	0.165500	0.183900	0.147300	0.217400	0.207400	0.268100
907000.0	0.248400	0.214200	0.152600	0.156000	0.181900	0.162600	0.182300	0.144400	0.213100	0.207000	0.269200
912095.5	0.246000	0.214300	0.154900	0.157300	0.182800	0.161900	0.182800	0.141800	0.213300	0.206800	0.269600
917191.1	0.241700	0.211800	0.158500	0.161300	0.182700	0.163500	0.185400	0.145100	0.215100	0.206200	0.267700
922286.6	0.240400	0.208400	0.161200	0.164300	0.184200	0.165100	0.189500	0.148900	0.217100	0.205300	0.266300
927382.1	0.240300	0.207300	0.163200	0.166800	0.184400	0.166000	0.190500	0.152000	0.217600	0.203300	0.265500
932477.6	0.243200	0.207800	0.156800	0.158700	0.183900	0.162000	0.186400	0.142300	0.212700	0.205000	0.269300
937573.1	0.246800	0.208400	0.154400	0.156300	0.185400	0.161000	0.186000	0.140300	0.212600	0.204100	0.269100
942668.6	0.244400	0.207800	0.157600	0.158700	0.186600	0.163700	0.191900	0.146800	0.217400	0.204300	0.268600
947764.1	0.243000	0.208200	0.156700	0.158200	0.185500	0.163400	0.193700	0.145900	0.216400	0.203500	0.268100
952859.6	0.243700	0.207200	0.154700	0.155600	0.184300	0.161500	0.190000	0.142200	0.213700	0.202200	0.267300
957955.1	0.238500	0.204900	0.159600	0.160300	0.183900	0.165400	0.189500	0.149300	0.218000	0.202200	0.265100
